,published_yoy_frozen,published_yoy_live,reconstructed_m1,reconstructed_m2,residual_m1,residual_m2
2020-03-26,1.138133,1.314519,,,,
2020-03-27,1.107045,1.283549,,,,
2020-03-28,1.106554,1.283062,,,,
2020-03-29,1.118906,1.295327,,,,
2020-03-30,1.059324,1.2359,,,,
2020-03-31,1.041898,1.218494,,,,
2020-04-01,-0.116061,0.106592,,,,
2020-04-02,-0.155406,0.067435,,,,
2020-04-03,-0.210892,0.012047,,,,
2020-04-04,-0.229434,-0.006565,,,,
2020-04-05,-0.220086,0.002818,,,,
2020-04-06,-0.244332,-0.021264,,,,
2020-04-07,-0.219418,0.003547,,,,
2020-04-08,-0.240655,-0.0176,,,,
2020-04-09,-0.257671,-0.03445,,,,
2020-04-10,-0.29373,-0.070477,,,,
2020-04-11,-0.292839,-0.069707,,,,
2020-04-12,-0.30813,-0.08499,,,,
2020-04-13,-0.329696,-0.106426,,,,
2020-04-14,-0.336098,-0.11277,,,,
2020-04-15,-0.402498,-0.179015,,,,
2020-04-16,-0.42486,-0.201187,,,,
2020-04-17,-0.410309,-0.186714,,,,
2020-04-18,-0.421328,-0.197805,,,,
2020-04-19,-0.428329,-0.204826,,,,
2020-04-20,-0.448964,-0.22534,,,,
2020-04-21,-0.462344,-0.238521,,,,
2020-04-22,-0.448044,-0.224088,,,,
2020-04-23,-0.442808,-0.218765,,,,
2020-04-24,-0.452343,-0.228361,,,,
2020-04-25,-0.454972,-0.231042,,,,
2020-04-26,-0.45855,-0.234406,,,,
2020-04-27,-0.480732,-0.256266,,,,
2020-04-28,-0.473704,-0.249115,,,,
2020-04-29,-0.453417,-0.228836,,,,
2020-04-30,-0.387127,-0.162762,,,,
2020-05-01,-0.737737,-0.402158,,,,
2020-05-02,-0.749143,-0.413638,,,,
2020-05-03,-0.738462,-0.402996,,,,
2020-05-04,-0.737619,-0.402157,,,,
2020-05-05,-0.722166,-0.386701,,,,
2020-05-06,-0.689435,-0.353934,,,,
2020-05-07,-0.655676,-0.320261,,,,
2020-05-08,-0.618535,-0.283285,,,,
2020-05-09,-0.598988,-0.26389,,,,
2020-05-10,-0.588302,-0.253256,,,,
2020-05-11,-0.582444,-0.247438,,,,
2020-05-12,-0.570456,-0.235454,,,,
2020-05-13,-0.574487,-0.239378,,,,
2020-05-14,-0.603491,-0.268423,,,,
2020-05-15,-0.663117,-0.328106,,,,
2020-05-16,-0.680406,-0.345522,,,,
2020-05-17,-0.6614,-0.326505,,,,
2020-05-18,-0.635691,-0.300809,,,,
2020-05-19,-0.629316,-0.294438,,,,
2020-05-20,-0.609443,-0.274671,,,,
2020-05-21,-0.605193,-0.270543,,,,
2020-05-22,-0.602613,-0.268213,,,,
2020-05-23,-0.594947,-0.260756,,,,
2020-05-24,-0.600933,-0.266818,,,,
2020-05-25,-0.576649,-0.242651,,,,
2020-05-26,-0.545797,-0.211879,,,,
2020-05-27,-0.532325,-0.198306,,,,
2020-05-28,-0.558446,-0.224383,,,,
2020-05-29,-0.578983,-0.245022,,,,
2020-05-30,-0.597178,-0.263416,,,,
2020-05-31,-0.574061,-0.240394,,,,
2020-06-01,-0.069151,0.20647,,,,
2020-06-02,-0.065877,0.209711,,,,
2020-06-03,-0.0462,0.229428,,,,
2020-06-04,-0.029874,0.245714,,,,
2020-06-05,0.018079,0.293473,,,,
2020-06-06,0.015683,0.290869,,,,
2020-06-07,0.046312,0.321385,,,,
2020-06-08,0.072316,0.347292,,,,
2020-06-09,0.091618,0.366567,,,,
2020-06-10,0.115472,0.390475,,,,
2020-06-11,0.104809,0.379852,,,,
2020-06-12,0.083814,0.358753,,,,
2020-06-13,0.07612,0.350916,,,,
2020-06-14,0.084058,0.358808,,,,
2020-06-15,0.118724,0.393339,,,,
2020-06-16,0.11405,0.388696,,,,
2020-06-17,0.134342,0.409048,,,,
2020-06-18,0.152975,0.427654,,,,
2020-06-19,0.167277,0.441802,,,,
2020-06-20,0.164957,0.439313,,,,
2020-06-21,0.179041,0.45335,,,,
2020-06-22,0.185385,0.459694,,,,
2020-06-23,0.189555,0.463858,,,,
2020-06-24,0.19079,0.465213,,,,
2020-06-25,0.175454,0.449959,,,,
2020-06-26,0.149147,0.423715,,,,
2020-06-27,0.12952,0.404009,,,,
2020-06-28,0.1311,0.40548,,,,
2020-06-29,0.158234,0.432415,,,,
2020-06-30,0.166805,0.440982,,,,
2020-07-01,0.740263,0.975149,,,,
2020-07-02,0.746243,0.98123,,,,
2020-07-03,0.715821,0.950766,,,,
2020-07-04,0.715554,0.950324,,,,
2020-07-05,0.730598,0.965284,,,,
2020-07-06,0.729264,0.963948,,,,
2020-07-07,0.741708,0.976373,,,,
2020-07-08,0.734716,0.96951,,,,
2020-07-09,0.746999,0.981767,,,,
2020-07-10,0.737018,0.971742,,,,
2020-07-11,0.70629,0.940951,,,,
2020-07-12,0.691054,0.925663,,,,
2020-07-13,0.680451,0.91506,,,,
2020-07-14,0.683351,0.917965,,,,
2020-07-15,0.709885,0.944543,,,,
2020-07-16,0.742676,0.977252,,,,
2020-07-17,0.75089,0.985326,,,,
2020-07-18,0.765967,1.000269,,,,
2020-07-19,0.753792,0.988065,,,,
2020-07-20,0.741225,0.975535,,,,
2020-07-21,0.74327,0.977591,,,,
2020-07-22,0.799344,1.033647,,,,
2020-07-23,0.809785,1.044105,,,,
2020-07-24,0.812316,1.046505,,,,
2020-07-25,0.821953,1.055974,,,,
2020-07-26,0.835375,1.06928,,,,
2020-07-27,0.845105,1.07894,,,,
2020-07-28,0.840436,1.074243,,,,
2020-07-29,0.856619,1.090465,,,,
2020-07-30,0.879479,1.113337,,,,
2020-07-31,0.931351,1.164981,,,,
2020-08-01,1.086322,1.291029,,,,
2020-08-02,1.076356,1.281001,,,,
2020-08-03,1.073844,1.278425,,,,
2020-08-04,1.066074,1.270603,,,,
2020-08-05,1.081791,1.286285,,,,
2020-08-06,1.109355,1.31377,,,,
2020-08-07,1.111368,1.315633,,,,
2020-08-08,1.107193,1.311407,,,,
2020-08-09,1.10419,1.308404,,,,
2020-08-10,1.102654,1.306854,,,,
2020-08-11,1.106063,1.310294,,,,
2020-08-12,1.193678,1.397779,,,,
2020-08-13,1.241193,1.445115,,,,
2020-08-14,1.25757,1.461293,,,,
2020-08-15,1.302747,1.50626,,,,
2020-08-16,1.318082,1.521542,,,,
2020-08-17,1.334708,1.538079,,,,
2020-08-18,1.329995,1.533375,,,,
2020-08-19,1.368269,1.571586,,,,
2020-08-20,1.375696,1.578959,,,,
2020-08-21,1.369429,1.572609,,,,
2020-08-22,1.359472,1.562596,,,,
2020-08-23,1.383065,1.586114,,,,
2020-08-24,1.398859,1.601826,,,,
2020-08-25,1.434829,1.637669,,,,
2020-08-26,1.438275,1.641158,,,,
2020-08-27,1.488747,1.691516,,,,
2020-08-28,1.492926,1.695581,,,,
2020-08-29,1.501888,1.704383,,,,
2020-08-30,1.508072,1.71044,,,,
2020-08-31,1.531062,1.73324,,,,
2020-09-01,1.342051,1.525055,,,,
2020-09-02,1.34686,1.530035,,,,
2020-09-03,1.351928,1.53519,,,,
2020-09-04,1.349836,1.532985,,,,
2020-09-05,1.369201,1.551949,,,,
2020-09-06,1.378395,1.560858,,,,
2020-09-07,1.369286,1.55169,,,,
2020-09-08,1.367892,1.550163,,,,
2020-09-09,1.360518,1.542784,,,,
2020-09-10,1.341101,1.523378,,,,
2020-09-11,1.364597,1.546658,,,,
2020-09-12,1.337403,1.519476,,,,
2020-09-13,1.327408,1.50962,,,,
2020-09-14,1.306428,1.488848,,,,
2020-09-15,1.319024,1.501427,,,,
2020-09-16,1.29036,1.472968,,,,
2020-09-17,1.306808,1.48944,,,,
2020-09-18,1.298341,1.480811,,,,
2020-09-19,1.310141,1.492338,,,,
2020-09-20,1.319475,1.50162,,,,
2020-09-21,1.280503,1.462809,,,,
2020-09-22,1.288398,1.47069,,,,
2020-09-23,1.238931,1.421478,,,,
2020-09-24,1.216825,1.399525,,,,
2020-09-25,1.214485,1.397114,,,,
2020-09-26,1.223021,1.405549,,,,
2020-09-27,1.222568,1.405157,,,,
2020-09-28,1.208581,1.391287,,,,
2020-09-29,1.216438,1.399111,,,,
2020-09-30,1.232077,1.414726,,,,
2020-10-01,1.241776,1.520119,,,,
2020-10-02,1.251834,1.530107,,,,
2020-10-03,1.242849,1.521165,,,,
2020-10-04,1.25317,1.531601,,,,
2020-10-05,1.259127,1.537493,,,,
2020-10-06,1.286946,1.565171,,,,
2020-10-07,1.333057,1.611301,,,,
2020-10-08,1.317127,1.595527,,,,
2020-10-09,1.338945,1.617385,,,,
2020-10-10,1.356854,1.635309,,,,
2020-10-11,1.325438,1.604031,,,,
2020-10-12,1.283439,1.562242,,,,
2020-10-13,1.288602,1.567397,,,,
2020-10-14,1.299395,1.578359,,,,
2020-10-15,1.245945,1.525226,,,,
2020-10-16,1.23394,1.513216,,,,
2020-10-17,1.242202,1.521365,,,,
2020-10-18,1.233524,1.51283,,,,
2020-10-19,1.233887,1.513405,,,,
2020-10-20,1.235575,1.51518,,,,
2020-10-21,1.245845,1.525501,,,,
2020-10-22,1.268241,1.547935,,,,
2020-10-23,1.280146,1.559805,,,,
2020-10-24,1.287298,1.566917,,,,
2020-10-25,1.289687,1.569312,,,,
2020-10-26,1.292154,1.571776,,,,
2020-10-27,1.280488,1.560202,,,,
2020-10-28,1.252445,1.532342,,,,
2020-10-29,1.227434,1.507513,,,,
2020-10-30,1.215216,1.495362,,,,
2020-10-31,1.218635,1.498762,,,,
2020-11-01,1.197282,1.534263,,,,
2020-11-02,1.194198,1.53128,,,,
2020-11-03,1.197571,1.534692,,,,
2020-11-04,1.212638,1.549827,,,,
2020-11-05,1.222112,1.559319,,,,
2020-11-06,1.234036,1.571198,,,,
2020-11-07,1.243577,1.580709,,,,
2020-11-08,1.242621,1.579847,,,,
2020-11-09,1.253562,1.590827,,,,
2020-11-10,1.282203,1.61946,,,,
2020-11-11,1.303032,1.640448,,,,
2020-11-12,1.285188,1.622736,,,,
2020-11-13,1.287465,1.624982,,,,
2020-11-14,1.281904,1.619328,,,,
2020-11-15,1.288877,1.626323,,,,
2020-11-16,1.338021,1.67537,,,,
2020-11-17,1.355252,1.692627,,,,
2020-11-18,1.392081,1.729526,,,,
2020-11-19,1.386771,1.724284,,,,
2020-11-20,1.37985,1.717296,,,,
2020-11-21,1.380506,1.717989,,,,
2020-11-22,1.373141,1.710747,,,,
2020-11-23,1.381417,1.718995,,,,
2020-11-24,1.392095,1.72968,,,,
2020-11-25,1.38062,1.718372,,,,
2020-11-26,1.398857,1.736652,,,,
2020-11-27,1.428264,1.765957,,,,
2020-11-28,1.421158,1.758807,,,,
2020-11-29,1.41406,1.751777,,,,
2020-11-30,1.433213,1.771042,,,,
2020-12-01,1.328139,1.745064,,,,
2020-12-02,1.304926,1.72193,,,,
2020-12-03,1.312357,1.729344,,,,
2020-12-04,1.304864,1.721821,,,,
2020-12-05,1.301567,1.718426,,,,
2020-12-06,1.296303,1.713187,,,,
2020-12-07,1.307987,1.724906,,,,
2020-12-08,1.283684,1.70074,,,,
2020-12-09,1.296036,1.713166,,,,
2020-12-10,1.287573,1.704777,,,,
2020-12-11,1.315838,1.732906,,,,
2020-12-12,1.30566,1.722566,,,,
2020-12-13,1.308774,1.725743,,,,
2020-12-14,1.310318,1.727447,,,,
2020-12-15,1.330163,1.74734,,,,
2020-12-16,1.286396,1.703666,,,,
2020-12-17,1.302808,1.720105,,,,
2020-12-18,1.320778,1.737925,,,,
2020-12-19,1.329731,1.746719,,,,
2020-12-20,1.330412,1.747373,,,,
2020-12-21,1.370636,1.787517,,,,
2020-12-22,1.380112,1.796978,,,,
2020-12-23,1.419181,1.836089,,,,
2020-12-24,1.417071,1.834086,,,,
2020-12-25,1.426,1.842915,,,,
2020-12-26,1.423691,1.840534,,,,
2020-12-27,1.399796,1.816605,,,,
2020-12-28,1.381997,1.798831,,,,
2020-12-29,1.406868,1.823584,,,,
2020-12-30,1.421414,1.838085,,,,
2020-12-31,1.444273,1.86088,1.1286252107775856,1.03700654571528,-0.3156477892224143,-0.40726645428471997
2021-01-01,1.325568,1.671938,1.4372474122225682,1.330593432970728,0.11167941222256816,0.005025432970727994
2021-01-02,1.327869,1.676702,1.4610711187320249,1.3526017522493827,0.13320211873202492,0.02473275224938276
2021-01-03,1.352593,1.701268,1.4586781077941657,1.3502621315583774,0.1060851077941658,-0.002330868441622558
2021-01-04,1.345532,1.694076,1.4536732841197288,1.3455988245812955,0.1081412841197289,6.68245812955881e-05
2021-01-05,1.378253,1.726553,1.4894716740963674,1.3794174595103126,0.11121867409636743,0.001164459510312632
2021-01-06,1.381797,1.730233,1.481523727860082,1.3720191805718374,0.09972672786008197,-0.009777819428162582
2021-01-07,1.373473,1.722038,1.4944535437810225,1.3843707325845278,0.12098054378102252,0.010897732584527864
2021-01-08,1.391669,1.740088,1.5036839054441211,1.393322921327722,0.11201490544412107,0.0016539213277220188
2021-01-09,1.403263,1.750891,1.5167445244055606,1.4017197943708481,0.1134815244055607,-0.0015432056291517782
2021-01-10,1.402846,1.750571,1.517748659418305,1.4026953756048899,0.11490265941830491,-0.0001506243951101549
2021-01-11,1.413261,1.761071,1.5304128173316611,1.4153515678296147,0.11715181733166102,0.002090567829614587
2021-01-12,1.462996,1.81061,1.6003048312304529,1.4816356958985422,0.1373088312304529,0.018639695898542197
2021-01-13,1.489827,1.837436,1.5533302329898717,1.4388168881534824,0.0635032329898717,-0.0510101118465176
2021-01-14,1.478737,1.826278,1.59227606831666,1.4762454116460821,0.11353906831665994,-0.0024915883539178285
2021-01-15,1.477491,1.824916,1.617020786368693,1.499512186259988,0.13952978636869284,0.022021186259987946
2021-01-16,1.458995,1.802746,1.5567351758280086,1.442388485435253,0.09774017582800854,-0.016606514564746933
2021-01-17,1.446613,1.790446,1.5617332599619667,1.4471183511338248,0.11512025996196673,0.0005053511338248828
2021-01-18,1.465543,1.809329,1.5869658104427151,1.471629483222614,0.12142281044271508,0.006086483222613959
2021-01-19,1.442836,1.786787,1.5692079260223606,1.45489136096415,0.12637192602236058,0.012055360964150053
2021-01-20,1.456089,1.800039,1.5731510452833692,1.458579226450718,0.11706204528336928,0.0024902264507180583
2021-01-21,1.463276,1.807279,1.5799653699033922,1.4652066114743123,0.11668936990339218,0.0019306114743122826
2021-01-22,1.427276,1.771464,1.549161275112622,1.4361312712717345,0.12188527511262204,0.008855271271734466
2021-01-23,1.447883,1.790515,1.5960705484183502,1.481656915768692,0.14818754841835013,0.03377391576869204
2021-01-24,1.481055,1.823617,1.5985231954938504,1.4840261969987445,0.11746819549385035,0.0029711969987444853
2021-01-25,1.507782,1.850234,1.6299902562602826,1.5141061172970316,0.12220825626028264,0.0063241172970316395
2021-01-26,1.551784,1.894069,1.711280136997753,1.5909303516703721,0.159496136997753,0.03914635167037206
2021-01-27,1.595891,1.938175,1.727443643943004,1.6066015135280054,0.13155264394300414,0.01071051352800545
2021-01-28,1.585125,1.927628,1.7285978671561872,1.6073385518233563,0.14347286715618734,0.02221355182335638
2021-01-29,1.623627,1.965911,1.7675808702146063,1.643772290538137,0.14395387021460637,0.020145290538136962
2021-01-30,1.655799,1.997748,1.808280937884158,1.6819339997611094,0.15248193788415798,0.026134999761109334
2021-01-31,1.677282,2.019212,1.3987900796224253,1.2564516437945317,-0.27849192037757464,-0.42083035620546827
2021-02-01,2.005266,2.302199,2.143461796271658,2.0076216715645634,0.13819579627165757,0.0023556715645631776
2021-02-02,2.009357,2.306363,2.174049695038285,2.036553022809895,0.16469269503828476,0.02719602280989486
2021-02-03,2.050022,2.347002,2.1866038388377156,2.04887027044931,0.1365818388377158,-0.0011517295506897618
2021-02-04,2.053388,2.350403,2.190219188119126,2.052778423327961,0.13683118811912598,-0.0006095766720388696
2021-02-05,2.062932,2.359761,2.1975776728323466,2.059992733248306,0.13464567283234663,-0.002939266751694092
2021-02-06,2.073387,2.367314,2.2105093746323066,2.0730222341221793,0.1371223746323067,-0.0003647658778205276
2021-02-07,2.075719,2.369753,2.21293626759043,2.0753717953547524,0.13721726759042996,-0.00034720464524751193
2021-02-08,2.114723,2.408697,2.2540229300005006,2.114547585477755,0.13929993000050045,-0.00017541452224500986
2021-02-09,2.126906,2.42092,2.283057704762437,2.142197466683271,0.15615170476243723,0.015291466683271082
2021-02-10,2.12542,2.419601,2.2685965472936513,2.1287622249288374,0.14317654729365126,0.0033422249288372896
2021-02-11,2.128851,2.423057,2.257610549093109,2.1189036145572215,0.12875954909310883,-0.009947385442778511
2021-02-12,2.125604,2.41971,2.257499005354286,2.118790173471008,0.131895005354286,-0.006813826528992095
2021-02-13,2.160315,2.454834,2.295407597361004,2.156302346915129,0.13509259736100399,-0.00401265308487142
2021-02-14,2.164767,2.45926,2.3031885561815595,2.1637388581877026,0.1384215561815596,-0.0010281418122972674
2021-02-15,2.181434,2.475887,2.3225846081043033,2.182445742620076,0.14115060810430347,0.0010117426200761948
2021-02-16,2.252172,2.546308,2.3935676812929754,2.249517362737974,0.14139568129297553,-0.0026546372620259717
2021-02-17,2.256673,2.550885,2.3528399741710917,2.212877174118555,0.09616697417109155,-0.04379582588144526
2021-02-18,2.248517,2.542708,2.3749864775881147,2.2345168676599414,0.12646947758811455,-0.014000132340058702
2021-02-19,2.249944,2.544009,2.3943078389230434,2.2523942734453017,0.14436383892304328,0.002450273445301576
2021-02-20,2.273155,2.566561,2.4036484763653134,2.2617226300964743,0.1304934763653134,-0.011432369903525696
2021-02-21,2.261512,2.554977,2.39918982747525,2.257464725555325,0.1376778274752497,-0.004047274444675342
2021-02-22,2.342078,2.635127,2.4910707563515917,2.345346294921269,0.14899275635159182,0.0032682949212690104
2021-02-23,2.37485,2.667796,2.5600854298764744,2.408891979205019,0.18523542987647446,0.03404197920501906
2021-02-24,2.449506,2.742283,2.6031599595166015,2.44972570428017,0.15365395951660155,0.0002197042801701521
2021-02-25,2.460074,2.752958,2.6208767858542568,2.466647712833936,0.16080278585425667,0.006573712833935819
2021-02-26,2.447514,2.740515,2.63448398077113,2.4789995245351193,0.18696998077113003,0.031485524535119325
2021-02-27,2.501263,2.792408,2.6822789224573533,2.5200804355638207,0.18101592245735354,0.018817435563820872
2021-02-28,2.520432,2.811675,2.693719152593006,2.5309700846276595,0.17328715259300598,0.010538084627659483
2021-03-01,3.228201,3.410452,3.36376298851001,3.2282009790741473,0.13556198851001033,-2.0925852606268336e-08
2021-03-02,3.264568,3.446744,3.4020293567795328,3.2645683476230314,0.13746135677953264,3.4762303124935556e-07
2021-03-03,3.24868,3.43108,3.384617529314512,3.2486806116158506,0.13593752931451242,6.116158508540082e-07
2021-03-04,3.247693,3.430142,3.3836565627028965,3.247692778898781,0.13596356270289656,-2.2110121911111946e-07
2021-03-05,3.291009,3.473253,3.430163624583733,3.2910097460201015,0.13915462458373318,7.460201016940005e-07
2021-03-06,3.3762,3.557313,3.523757617697554,3.3762007248675507,0.14755761769755393,7.248675508719771e-07
2021-03-07,3.388977,3.570116,3.5371656902290476,3.3889775812979472,0.14818869022904746,5.812979471109259e-07
2021-03-08,3.424675,3.60569,3.574486624998317,3.424674252588855,0.1498116249983168,-7.474111449745635e-07
2021-03-09,3.497321,3.678133,3.6523729766768054,3.497321084282201,0.15505197667680548,8.428220121814434e-08
2021-03-10,3.491204,3.672181,3.645324856306294,3.4912037856506206,0.15412085630629369,-2.1434937957920397e-07
2021-03-11,3.575479,3.756031,3.735680305269101,3.5754790051040652,0.16020130526910092,5.10406517051365e-09
2021-03-12,3.644746,3.82496,3.8108782396238565,3.6447453164035304,0.16613223962385648,-6.835964696527697e-07
2021-03-13,3.743207,3.923371,3.917430833473278,3.7432064376655916,0.17422383347327797,-5.62334408371612e-07
2021-03-14,3.774853,3.955056,3.9516272113664566,3.7748528880094945,0.17677421136645677,-1.1199050531374155e-07
2021-03-15,3.814015,3.99413,3.9929573302299364,3.814015048120556,0.17894233022993644,4.8120555984354496e-08
2021-03-16,3.941974,4.12166,4.132401664138936,3.941974271864579,0.19042766413893553,2.718645788490903e-07
2021-03-17,3.955125,4.134909,4.146653029355227,3.9551245375278654,0.1915280293552275,-4.6247213436600987e-07
2021-03-18,3.964079,4.143976,4.157417432031201,3.9640783421294623,0.19333843203120082,-6.578705376014682e-07
2021-03-19,3.947272,4.127266,4.1388806622908865,3.947272910641053,0.19160866229088658,9.106410532311315e-07
2021-03-20,4.030727,4.213454,4.228981054707179,4.030726505225624,0.1982540547071796,-4.947743761363199e-07
2021-03-21,4.029035,4.211891,4.227222370029418,4.02903421447891,0.19818737002941766,-7.855210899521126e-07
2021-03-22,4.055967,4.238799,4.25627267383325,4.055967304225172,0.20030567383324982,3.0422517216521783e-07
2021-03-23,4.056564,4.239535,4.257685008301639,4.056563559547111,0.20112100830163904,-4.404528892720805e-07
2021-03-24,4.055047,4.238264,4.256557096808362,4.055047056586725,0.20151009680836207,5.658672463937364e-08
2021-03-25,4.046217,4.229694,4.248581610669437,4.046216963689964,0.202364610669437,-3.631003675508282e-08
2021-03-26,4.080128,4.263596,4.285377927864517,4.080127849018456,0.205249927864517,-1.509815445999152e-07
2021-03-27,4.109444,4.293587,4.316257515584065,4.109444585346589,0.2068135155840647,5.853465889771314e-07
2021-03-28,4.116626,4.300911,4.324075368140943,4.116626834946091,0.20744936814094306,8.349460909329309e-07
2021-03-29,4.109009,4.293536,4.3162050626254,4.1090089254193884,0.2071960626253997,-7.45806119084591e-08
2021-03-30,4.132214,4.316944,4.3434871230011325,4.132214180645,0.2112731230011322,1.8064499940351197e-07
2021-03-31,4.205979,4.39071,4.422348412328799,4.205979397030912,0.21636941232879892,3.97030912147045e-07
2021-04-01,6.271239,6.325337,6.5731932904793515,6.271237791699558,0.30195429047935196,-1.2083004419238819e-06
2021-04-02,6.302331,6.356388,6.607141059830587,6.302331013553442,0.3048100598305874,1.3553441924329945e-08
2021-04-03,6.315014,6.369818,6.619767942290532,6.31501404990833,0.30475394229053254,4.990832991325078e-08
2021-04-04,6.315195,6.370071,6.6193621977458585,6.315195117653927,0.30416719774585843,1.1765392660123553e-07
2021-04-05,6.322763,6.377631,6.627454008133174,6.322763237951201,0.3046910081331742,2.3795120096536948e-07
2021-04-06,6.37621,6.430846,6.688077757447632,6.376209786059861,0.31186775744763207,-2.1394013938191847e-07
2021-04-07,6.341586,6.396697,6.651840793224717,6.341585912423842,0.3102547932247166,-8.757615876930913e-08
2021-04-08,6.354039,6.4093,6.664376660564569,6.354038905828285,0.3103376605645689,-9.41717148705834e-08
2021-04-09,6.36241,6.417683,6.674718079099928,6.36240932432246,0.3123080790999282,-6.756775396965509e-07
2021-04-10,6.376059,6.433119,6.688617163090012,6.37605895017479,0.3125581630900127,-4.9825209735843146e-08
2021-04-11,6.381322,6.43854,6.694667910429545,6.381322152746649,0.31334591042954507,1.5274664910691627e-07
2021-04-12,6.365583,6.423001,6.678495705125146,6.365582675497872,0.3129127051251457,-3.245021282793914e-07
2021-04-13,6.401654,6.458983,6.720567994926273,6.401653817594277,0.31891399492627315,-1.8240572252636866e-07
2021-04-14,6.448622,6.505943,6.770086090059554,6.448623128815001,0.32146409005955334,1.128815000583927e-06
2021-04-15,6.476866,6.534211,6.800250620012529,6.476866283379357,0.3233846200125283,2.8337935642497314e-07
2021-04-16,6.533527,6.59063,6.861400011092304,6.533527288550012,0.3278730110923034,2.885500114402362e-07
2021-04-17,6.587972,6.646217,6.920792428138874,6.5879718787619,0.33282042813887447,-1.212380995596618e-07
2021-04-18,6.593183,6.651456,6.925625140317128,6.593182577392986,0.33244214031712804,-4.2260701338392437e-07
2021-04-19,6.614282,6.6725,6.948511070040812,6.614282429945839,0.3342290700408119,4.2994583893118943e-07
2021-04-20,6.682844,6.740704,7.023638636561176,6.68284387470599,0.34079463656117603,-1.25294009833965e-07
2021-04-21,6.734658,6.792285,7.079415119998664,6.734657594684146,0.34475711999866476,-4.0531585376868406e-07
2021-04-22,6.784744,6.842139,7.133828473111877,6.784743512128633,0.3490844731118772,-4.878713673051038e-07
2021-04-23,6.797131,6.854421,7.148219336952837,6.797130520340033,0.35108833695283703,-4.796599668566159e-07
2021-04-24,6.812482,6.869379,7.163792817525351,6.81248262291092,0.3513108175253512,6.22910920178299e-07
2021-04-25,6.819785,6.876727,7.171984583186144,6.819785356864672,0.35219958318614353,3.5686467114715015e-07
2021-04-26,6.88886,6.945304,7.245120437121963,6.888859560551919,0.3562604371219624,-4.394480814795543e-07
2021-04-27,6.941852,6.997828,7.303898138998874,6.941851730977966,0.36204613899887406,-2.6902203398293523e-07
2021-04-28,6.928407,6.984494,7.2890120477597415,6.928407049325469,0.36060504775974156,4.932546904257151e-08
2021-04-29,6.907341,6.963667,7.265687113540065,6.907340686087138,0.3583461135400654,-3.1391286192672396e-07
2021-04-30,6.874849,6.93138,7.2288572857859466,6.874849132297256,0.35400828578594634,1.3229725581709317e-07
2021-05-01,7.758437,7.733726,8.166951605538113,7.758437006699648,0.40851460553811325,6.699647947527865e-09
2021-05-02,7.767325,7.742597,8.177685240418999,7.767325622818144,0.4103602404189992,6.228181446132908e-07
2021-05-03,7.744265,7.719677,8.154122560565977,7.744265559846619,0.40985756056597644,5.598466188416751e-07
2021-05-04,7.764154,7.739433,8.174531883172065,7.764154082437913,0.4103778831720648,8.243791249640253e-08
2021-05-05,7.805023,7.78018,8.215767937471917,7.805023140891376,0.4107449374719163,1.4089137589934353e-07
2021-05-06,7.837656,7.812777,8.247184289000945,7.837656263623893,0.40952828900094485,2.636238933817481e-07
2021-05-07,7.845062,7.820242,8.253315723539638,7.845061715590784,0.4082537235396373,-2.844092161780054e-07
2021-05-08,7.860644,7.838267,8.268174785676244,7.860644430058872,0.40753078567624446,4.3005887206959414e-07
2021-05-09,7.855065,7.832886,8.260569875822517,7.855064383954047,0.40550487582251726,-6.160459529169771e-07
2021-05-10,7.863852,7.841743,8.271395160720433,7.863852724392939,0.40754316072043295,7.24392939410734e-07
2021-05-11,7.896071,7.873869,8.301709979070264,7.896070974344527,0.4056389790702637,-2.565547330135587e-08
2021-05-12,7.901788,7.879751,8.307144025686988,7.901788046299996,0.4053560256869879,4.62999958372734e-08
2021-05-13,7.851423,7.829887,8.255584434135834,7.851422901950245,0.40416143413583416,-9.804975498184376e-08
2021-05-14,7.837458,7.816134,8.242175719740311,7.837458232905803,0.40471771974031157,2.329058030881015e-07
2021-05-15,7.89058,7.867641,8.298881276266727,7.890580209416731,0.40830127626672663,2.094167310673356e-07
2021-05-16,7.888948,7.866204,8.29638333867583,7.888948522250749,0.40743533867582915,5.222507493130024e-07
2021-05-17,7.872882,7.850332,8.280861727298198,7.872881931893683,0.40797972729819865,-6.810631703046965e-08
2021-05-18,7.868949,7.846403,8.274446885174209,7.8689490490261305,0.40549788517420904,4.902613071067208e-08
2021-05-19,7.835354,7.81316,8.239084311988732,7.835354708176867,0.4037303119887321,7.08176867370014e-07
2021-05-20,7.798264,7.776484,8.195615726132077,7.798264370612817,0.3973517261320776,3.706128177682899e-07
2021-05-21,7.780662,7.75911,8.173117582929173,7.780662219261347,0.3924555829291725,2.1926134685656962e-07
2021-05-22,7.745537,7.72336,8.135528008591004,7.745537528373103,0.38999100859100455,5.283731034921857e-07
2021-05-23,7.749158,7.727132,8.139501418142782,7.749158090201536,0.3903434181427814,9.020153513006335e-08
2021-05-24,7.72984,7.708017,8.11929836981218,7.729839617020251,0.3894583698121794,-3.829797492471698e-07
2021-05-25,7.69533,7.673827,8.078320937759683,7.695329920264449,0.38299093775968274,-7.973555149476397e-08
2021-05-26,7.670788,7.649631,8.051961312216676,7.670788446452703,0.38117331221667605,4.4645270325105457e-07
2021-05-27,7.722337,7.70088,8.103508698844255,7.722337017839775,0.3811716988442555,1.7839775878769615e-08
