source,source_url,provider,model_id,model_name,token_type,price_usd_per_1m,raw_price,raw_unit,price_dimension,from_date,to_date,history_quality,canonical_provider,canonical_model_id,model_company,model_family,official_pricing_url,is_multimodal_text_output,is_core_model,core_exclusion_reason,canonical_series_id,snapshot_date,source_updated_at,pricing_plan,mode,context_length,tokenizer,notes,is_positive_price,series_id
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-0905-preview,Kimi K2 0905 Preview,output,2.5,2.5,usd_per_1m_tokens,output,,,current_snapshot,moonshot-ai,kimi-k2-0905-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-0905-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-0905-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-thinking,Kimi K2 Thinking,cache_read,0.15,0.15,usd_per_1m_tokens,input_cached,,,current_snapshot,moonshot-ai,kimi-k2-thinking,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-thinking|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-thinking|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-thinking,Kimi K2 Thinking,input,0.6,0.6,usd_per_1m_tokens,input,,,current_snapshot,moonshot-ai,kimi-k2-thinking,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-thinking|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-thinking|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-thinking,Kimi K2 Thinking,output,2.5,2.5,usd_per_1m_tokens,output,,,current_snapshot,moonshot-ai,kimi-k2-thinking,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-thinking|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-thinking|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-thinking-turbo,Kimi K2 Thinking Turbo,cache_read,0.15,0.15,usd_per_1m_tokens,input_cached,,,current_snapshot,moonshot-ai,kimi-k2-thinking-turbo,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-thinking-turbo|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-thinking-turbo|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-thinking-turbo,Kimi K2 Thinking Turbo,input,1.15,1.15,usd_per_1m_tokens,input,,,current_snapshot,moonshot-ai,kimi-k2-thinking-turbo,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-thinking-turbo|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-thinking-turbo|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-thinking-turbo,Kimi K2 Thinking Turbo,output,8.0,8.0,usd_per_1m_tokens,output,,,current_snapshot,moonshot-ai,kimi-k2-thinking-turbo,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-thinking-turbo|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-thinking-turbo|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-turbo-preview,Kimi K2 Turbo Preview,cache_read,0.15,0.15,usd_per_1m_tokens,input_cached,,,current_snapshot,moonshot-ai,kimi-k2-turbo-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-turbo-preview|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-turbo-preview|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-turbo-preview,Kimi K2 Turbo Preview,input,1.15,1.15,usd_per_1m_tokens,input,,,current_snapshot,moonshot-ai,kimi-k2-turbo-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-turbo-preview|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-turbo-preview|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,moonshot-ai,kimi-k2-turbo-preview,Kimi K2 Turbo Preview,output,8.0,8.0,usd_per_1m_tokens,output,,,current_snapshot,moonshot-ai,kimi-k2-turbo-preview,Moonshot AI,Kimi,https://platform.moonshot.ai/docs/pricing,False,True,,moonshot-ai|kimi-k2-turbo-preview|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|moonshot-ai|kimi-k2-turbo-preview|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,chatgpt-4o-latest,ChatGPT 4o Latest,input,5.0,5,usd_per_1m_tokens,input,,,current_snapshot,openai,chatgpt-4o-latest,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|chatgpt-4o-latest|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|chatgpt-4o-latest|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,chatgpt-4o-latest,ChatGPT 4o Latest,output,15.0,15,usd_per_1m_tokens,output,,,current_snapshot,openai,chatgpt-4o-latest,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|chatgpt-4o-latest|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|chatgpt-4o-latest|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1,GPT-4.1,cache_read,0.5,0.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-4.1,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1,GPT-4.1,input,2.0,2,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-4.1,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1,GPT-4.1,output,8.0,8,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-4.1,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1-mini,GPT-4.1 Mini,cache_read,0.1,0.1,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-4.1-mini,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1-mini,GPT-4.1 Mini,input,0.4,0.4,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-4.1-mini,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1-mini,GPT-4.1 Mini,output,1.6,1.6,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-4.1-mini,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1-nano,GPT-4.1 Nano,cache_read,0.025,0.025,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-4.1-nano,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1-nano|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1-nano|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1-nano,GPT-4.1 Nano,input,0.1,0.1,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-4.1-nano,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1-nano|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1-nano|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.1-nano,GPT-4.1 Nano,output,0.4,0.4,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-4.1-nano,OpenAI,GPT-4.1,https://openai.com/api/pricing/,False,True,,openai|gpt-4.1-nano|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.1-nano|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.5,GPT-4.5,cache_read,37.5,37.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-4.5,OpenAI,GPT-4,https://openai.com/api/pricing/,False,True,,openai|gpt-4.5|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.5|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.5,GPT-4.5,input,75.0,75,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-4.5,OpenAI,GPT-4,https://openai.com/api/pricing/,False,True,,openai|gpt-4.5|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.5|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4.5,GPT-4.5,output,150.0,150,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-4.5,OpenAI,GPT-4,https://openai.com/api/pricing/,False,True,,openai|gpt-4.5|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4.5|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4o,GPT-4o,cache_read,1.25,1.25,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-4o,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|gpt-4o|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4o|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4o,GPT-4o,input,2.5,2.5,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-4o,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|gpt-4o|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4o|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4o,GPT-4o,output,10.0,10,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-4o,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|gpt-4o|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4o|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4o-mini,GPT-4o Mini,cache_read,0.075,0.075,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-4o-mini,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|gpt-4o-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4o-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4o-mini,GPT-4o Mini,input,0.15,0.15,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-4o-mini,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|gpt-4o-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4o-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-4o-mini,GPT-4o Mini,output,0.6,0.6,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-4o-mini,OpenAI,GPT-4o,https://openai.com/api/pricing/,False,True,,openai|gpt-4o-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-4o-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5,GPT-5,cache_read,0.125,0.125,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5,GPT-5,input,1.25,1.25,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5,GPT-5,output,10.0,10,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-mini,GPT-5 Mini,cache_read,0.025,0.025,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-mini,GPT-5 Mini,input,0.25,0.25,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-mini,GPT-5 Mini,output,2.0,2,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-nano,GPT-5 Nano,cache_read,0.005,0.005,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5-nano,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-nano|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-nano|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-nano,GPT-5 Nano,input,0.05,0.05,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5-nano,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-nano|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-nano|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-nano,GPT-5 Nano,output,0.4,0.4,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5-nano,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-nano|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-nano|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-pro,GPT-5 Pro,input,15.0,15,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-pro|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5-pro,GPT-5 Pro,output,120.0,120,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1,GPT-5.1,cache_read,0.125,0.125,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.1,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1,GPT-5.1,input,1.25,1.25,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.1,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1,GPT-5.1,output,10.0,10.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.1,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1-codex,GPT-5.1 Codex,cache_read,0.125,0.125,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.1-codex,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1-codex|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1-codex|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1-codex,GPT-5.1 Codex,input,1.25,1.25,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.1-codex,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1-codex|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1-codex|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1-codex,GPT-5.1 Codex,output,10.0,10.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.1-codex,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1-codex|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1-codex|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1-codex-mini,GPT-5.1 Codex mini,cache_read,0.025,0.025,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.1-codex-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1-codex-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1-codex-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1-codex-mini,GPT-5.1 Codex mini,input,0.25,0.25,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.1-codex-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1-codex-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1-codex-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.1-codex-mini,GPT-5.1 Codex mini,output,2.0,2.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.1-codex-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.1-codex-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.1-codex-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.2,GPT-5.2,cache_read,0.175,0.175,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.2,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.2|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.2|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.2,GPT-5.2,input,1.75,1.75,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.2,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.2|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.2|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.2,GPT-5.2,output,14.0,14.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.2,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.2|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.2|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.2-pro,GPT-5.2 Pro,input,21.0,21.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.2-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.2-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.2-pro|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.2-pro,GPT-5.2 Pro,output,168.0,168.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.2-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.2-pro|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.2-pro|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4,GPT-5.4 ≤272k,cache_read,0.25,0.25,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.4,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4,GPT-5.4 ≤272k,input,2.5,2.5,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.4,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4,GPT-5.4 ≤272k,output,15.0,15.0,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.4,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-272k,GPT-5.4 >272k,cache_read,0.5,0.5,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.4-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-272k|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-272k|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-272k,GPT-5.4 >272k,input,5.0,5.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.4-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-272k|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-272k|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-272k,GPT-5.4 >272k,output,22.5,22.5,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.4-272k,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-272k|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-272k|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-mini,GPT-5.4 Mini,cache_read,0.075,0.075,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.4-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-mini|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-mini|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-mini,GPT-5.4 Mini,input,0.75,0.75,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.4-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-mini|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-mini|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-mini,GPT-5.4 Mini,output,4.5,4.5,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.4-mini,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-mini|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-mini|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-nano,GPT-5.4 Nano,cache_read,0.02,0.02,usd_per_1m_tokens,input_cached,,,current_snapshot,openai,gpt-5.4-nano,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-nano|cache_read,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-nano|input_cached|cache_read
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-nano,GPT-5.4 Nano,input,0.2,0.2,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.4-nano,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-nano|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-nano|input|input
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-nano,GPT-5.4 Nano,output,1.25,1.25,usd_per_1m_tokens,output,,,current_snapshot,openai,gpt-5.4-nano,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-nano|output,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-nano|output|output
simon_llm_prices,https://www.llm-prices.com/current-v1.json,openai,gpt-5.4-pro,GPT-5.4 Pro ≤272k,input,30.0,30.0,usd_per_1m_tokens,input,,,current_snapshot,openai,gpt-5.4-pro,OpenAI,GPT-5,https://openai.com/api/pricing/,False,True,,openai|gpt-5.4-pro|input,2026-06-05,2026-05-19,standard,,,,,True,simon_llm_prices|openai|gpt-5.4-pro|input|input
