t,y,trend_true,trend_smoothed_llt,trend_smoothed_ll,seasonal_true,seasonal_smoothed_llt,seasonal_smoothed_ll,noise_true
390,87.22647597136937,87.96762972442573,87.61736942265199,87.51495640127365,0.41389796525994293,0.3687688505359047,0.37137179348508936,-1.155051718316322
391,85.9899637495773,87.877558877803,87.67715052729787,87.63643730305121,-1.9147719209208853,-1.7558011809415655,-1.752631564553186,0.027176792695191132
392,84.47854246621601,87.76789296233954,87.71408492102171,87.69398933480711,-3.0534624793043506,-3.0921129277853208,-3.088286667666617,-0.23588801681916788
393,85.67571805314701,87.7476419841072,87.79877739333162,87.82811785734482,-2.3016168168185116,-2.2267666486678177,-2.2248074823143957,0.22969288585830588
394,85.59454594637037,87.65663184327784,87.84893818359022,87.91864212434096,-2.4130627100180964,-2.787593831232534,-2.7851471295284114,0.35097681311063506
395,86.58182275464665,87.68754335775354,87.7215575220436,87.73151926837537,-1.1748413191362317,-0.8729438303493926,-0.8735423063229495,0.06912071602934096
396,87.33654601517947,87.55933345096155,87.68301089145844,87.71069781775536,-0.6028539784700034,-0.5303395121415113,-0.5276718187606246,0.3800665426879269
397,89.06206883294006,87.57306601413589,87.58323906641392,87.59742586753939,1.3743971317466301,1.3788744558564656,1.378043882291244,0.11460568705753421
398,90.12950162694445,87.3862548757441,87.45018487124396,87.43200352874875,2.47821439839961,2.804957450471304,2.802589429417306,0.26503235280073334
399,89.99155404029882,87.38238390029328,87.35896556333877,87.32986770018721,2.961506771440488,2.900032156211343,2.8961272156803046,-0.3523366314349412
400,89.45269821581924,87.33638516125494,87.35679763158086,87.3689133058822,2.2061187614800204,2.0855759892834502,2.0779381405119595,-0.08980570691572927
401,89.4192000005968,87.2669535160961,87.3511918897877,87.40443795862393,2.0538584361722316,1.7548860547892338,1.7545343890756881,0.09838804832847863
402,87.86122547823837,87.09701732610793,87.2413251218039,87.28325225452144,0.3539439144217251,0.3726643532684854,0.37452483741404746,0.4102642377087094
403,84.8753619471699,87.0107817857382,87.04913556887443,87.03954894376976,-1.9385492524560186,-1.8047755481661025,-1.802256820733024,-0.19687058611228606
404,84.23604177592844,86.92832802432726,86.97981220879464,87.01380174329813,-2.952869876264871,-3.08794527785184,-3.081818324996482,0.2605836278660563
405,84.35561580040132,86.82516206984904,86.7958880989525,86.80494912265048,-2.336626873490038,-2.2179747710411912,-2.2171952644490935,-0.1329193959576895
406,84.28368267711637,86.76480818433627,86.68598293997114,86.73589116821128,-2.422354423555838,-2.8207826266070835,-2.819744367044098,-0.05877108366406518
407,85.76372763679569,86.71903467821242,86.43673467377589,86.44550132366813,-1.3700665624287616,-0.8162559127982585,-0.8172981164581188,0.4147595210120365
408,85.23429882010291,86.63911311660802,86.13978847254174,86.07349800920726,-0.4082841109780287,-0.49355118038536144,-0.4920514531534562,-0.996530185527078
409,87.30583386027561,86.51252583962952,85.98000643448138,85.91054874789121,1.4415441846834742,1.3209530945775216,1.320798396705571,-0.6482361640373805
410,88.07869840223692,86.43409491582318,85.81860137425683,85.702743224513,2.3856961851351577,2.7728256519079038,2.772021100629511,-0.7410926987214104
411,88.31754430591464,86.37458988193607,85.8279208222679,85.733450524124,3.1097624839027067,2.919867319036033,2.91710834406377,-1.1668080599241524
412,88.03429558348812,86.22210246934067,85.9804996153668,85.96470081102756,2.1513253342250356,2.10388163906333,2.0957657423200744,-0.33913222007758836
413,88.46834573681004,86.1947607825635,86.14975555348686,86.21171138312748,1.8988680043826616,1.7758869225037401,1.77599150301842,0.3747169498638702
414,86.43599841529043,86.13114453449337,86.13830624643954,86.16927649544013,0.4472959139883348,0.35364447288883893,0.35374076463451004,-0.14244203319128737
415,84.26223416994729,86.04976322519468,86.14548751161148,86.17924477884732,-1.886424096218316,-1.798396086018103,-1.7939280487883262,0.09889504097092607
416,83.46104582853384,85.9530437099934,86.18092390188862,86.26333397792841,-3.036606629814961,-3.1370594801657976,-3.131930558976482,0.5446087483553963
417,84.09510486026514,85.80075015372913,86.07745036772049,86.14891091645056,-2.3694883595978435,-2.1589153409964426,-2.1561235523405093,0.6638430661338458
418,83.19690167106214,85.74483030271412,85.91518393708157,85.97287176169687,-2.5133596642889136,-2.892112373907566,-2.893484698507619,-0.034568967363069775
419,85.00286447438569,85.54313125249497,85.69503686318502,85.7260647391584,-1.2170597228939792,-0.7712247100461072,-0.7728512195531495,0.6767929447846986
420,85.11818715311571,85.41753963841285,85.4485675390338,85.44935767043087,-0.3454158145141857,-0.41629072029718717,-0.41387009065995073,0.046063329217054604
421,86.24392156488815,85.31714810188275,85.17349243514467,85.122848516854,1.3454725749191312,1.2241245433710817,1.2215623171688983,-0.41869911191373105
422,87.27497758417246,85.22574115397896,84.94959366741405,84.85685448935922,2.3464366062928677,2.7656802981966826,2.766566729561466,-0.2972001760993676
423,87.64415082843234,85.16612554416928,84.87230146577431,84.80069491156091,3.2182935405455786,2.9520970016112167,2.9495635015218706,-0.7402682562825081
424,86.64572006685432,85.08626040876514,84.8550267601639,84.80843383674383,2.0035265849560013,2.1310408056785404,2.1230049000035844,-0.4440669268668262
425,86.87514377218665,85.01783450200574,84.95107839515242,84.98823393304944,2.0363176142181247,1.747278441381209,1.7468786573682138,-0.17900834403721458
426,85.78276687702851,84.89481460580271,84.98826484474462,85.08370657137729,0.48615976153649726,0.35834786036011657,0.35797623671642853,0.4017925096893008
427,83.78811284102684,84.79481098015022,84.88022396165684,84.97377672629666,-1.8670830547063726,-1.7699092012938036,-1.762594542269807,0.8603849155829919
428,80.71603796089103,84.6503653331189,84.54649497864132,84.51641643665621,-3.2432366145393527,-3.217096142327984,-3.2140491947770715,-0.69109075768852
429,82.46184532630353,84.44250052479741,84.41699827236758,84.41214648860277,-2.1770689326238446,-2.0899514063772635,-2.08363759316007,0.19641373412995947
430,81.12277660385898,84.39199956549088,84.24261738675615,84.22758069409372,-2.748950992053119,-2.9672744006695044,-2.971134267043344,-0.5202719695787672
431,83.48759832134381,84.35038204921742,84.11903690097856,84.12351151652146,-1.1001322721051932,-0.7219615973228142,-0.7236549082369067,0.23734854423160098
432,83.80228431127881,84.14088883626533,83.96531473903458,83.9666038530675,-0.273061199642654,-0.3492925147552641,-0.34586589786917316,-0.0655433253438633
433,84.28950501688112,84.04227926390232,83.74957242730818,83.70036809197136,1.1626786659025778,1.1253392058774543,1.1192780621836351,-0.9154529129237652
434,86.86798318389236,83.97959577576788,83.72875439391964,83.75338589933746,2.4242389123402392,2.781296337271015,2.784187771699923,0.46414849578424217
435,86.7280696097622,83.760599792857,83.58875470642036,83.60742949282674,3.2699701733095763,2.966832542709428,2.9621598075986815,-0.3025003564043655
436,85.37468907335712,83.56616937854915,83.39132313858215,83.36603547408517,2.0754698139947387,2.186398644128093,2.178735240281164,-0.2669501191867773
437,84.79327745963305,83.39259516725504,83.26149586785147,83.2270654458706,1.935558498022862,1.7079370533553424,1.7071904973005791,-0.534876205644845
438,83.50217750677855,83.30070474917163,83.19032351086986,83.17299334536145,0.5286143959506926,0.36231328417423747,0.36384926686497265,-0.32714163834377774
439,81.48908019063941,83.12597840877578,83.13595270332753,83.13979673976723,-1.8508434384838208,-1.8052451402388963,-1.7971096841727698,0.2139452203474586
440,79.69135140438213,82.98890136586664,83.02884816803676,83.01844147702407,-3.2029277910163136,-3.2122196987468183,-3.207548338915601,-0.09462217046820276
441,80.90044590749847,82.90154379542369,82.96345744148469,82.96907482710303,-2.165428889066456,-2.064104612619523,-2.057589138329809,0.16433100114124052
442,79.9163691087171,82.84430830749422,82.89770274583248,82.92635638710044,-3.108900125741525,-3.020349381303154,-3.025796557085575,0.18096092696442184
443,82.59747227636755,82.76423913669863,82.81895687775621,82.87411752265682,-0.8270976880951605,-0.6788338555487734,-0.6804643879679878,0.6603308277640835
444,82.26510043805901,82.57513546597654,82.58792629844586,82.5786968092112,-0.13864195248534905,-0.3184114215905889,-0.31577201963041507,-0.17139307543218965
445,82.80588624641946,82.48983727347604,82.35836560170141,82.28196590968197,1.0544778813662872,1.0979633373739603,1.0909908580427525,-0.7384289084228659
446,85.17096414607985,82.30932624965956,82.3453844058508,82.3267276330935,2.328026688134303,2.749911869469722,2.753215371081128,0.5336112082859915
447,85.22266280127765,82.18863039329415,82.30720788879638,82.31667598263975,3.199776494032137,2.9736541609871394,2.9673842270570736,-0.16574408604862734
448,84.92651813584463,81.99248498932766,82.28841011482956,82.34359814982436,2.3767369242282808,2.2585112881250238,2.2512990121086025,0.5572962222886885
449,83.91225894693652,81.91769236312005,82.14321707809846,82.17081655539818,1.8028780272252298,1.6727102863312717,1.6711362196982331,0.1916885565912352
450,82.10828729761097,81.7220740768871,81.96594827317669,81.9556962427199,0.4517819858255416,0.3697403128407984,0.37324014792337107,-0.06556876510167246
451,79.8401660083562,81.55925117080922,81.8643978311866,81.87345188584985,-1.8934731094761594,-1.8610870213156328,-1.8526624608452522,0.17438794702314755
452,79.08141443066657,81.36633000619234,81.8171701114837,81.89997982801202,-3.2604218555889184,-3.1902708551235737,-3.1834246944117854,0.9755062800631498
453,80.10226107754364,81.13603568964402,81.61860135114891,81.70678772887722,-2.0722648766272473,-2.041940593679784,-2.0353836593623806,1.0384902645268765
454,77.98770544147098,80.95025629154401,81.24502215419919,81.25413144626572,-2.9972414176394118,-3.05758482066092,-3.0634608914343118,0.03469056756638935
455,79.98895374456961,80.73896297391161,80.93794817323926,80.92370174098956,-0.8301045260005417,-0.672351588469102,-0.6744387334598032,0.08009529665853765
456,80.85456716831882,80.59688896365525,80.7229886360819,80.750031538534,-0.28044187406960414,-0.29520273356614213,-0.2935663254000245,0.5381200787331928
457,81.14333567417056,80.37498658465964,80.3659226862537,80.33662240455895,1.191179605894583,1.127720565235598,1.1204680456434928,-0.4228305163836736
458,82.62192707495738,80.16741027562993,80.12549950920517,80.11215792103178,2.2879816130183124,2.6827196632691734,2.684096481185614,0.16653518630912756
459,83.22872780773612,79.99443089101936,79.9471064668319,79.99267420091876,3.247228340693677,3.0042786792391607,2.9982795187083244,-0.0129314239769282
460,82.36150855304919,79.77200195752388,79.6763659518578,79.73000176976358,2.4325524897965405,2.3006003990738138,2.2930667330222017,0.1569541057287768
461,80.87232623077128,79.55531800658395,79.27758346939858,79.26351909608931,1.7336926271620403,1.6357985249410238,1.6336869200745618,-0.4166844029747029
462,79.00928686390294,79.28577193841517,78.89247142203556,78.81201915005244,0.5182986721422654,0.3933224368148064,0.39820857595846776,-0.7947837466544845
463,76.25314803795726,79.10259027197372,78.59942858605801,78.48152676741223,-1.8129505160208221,-1.8938862958690748,-1.8844260105192367,-1.0364917179956459
464,74.87494320401676,78.90761034574166,78.45702057462678,78.35816438314794,-3.473975085230097,-3.191080286423415,-3.1818679086722357,-0.5586920564948039
465,76.36978413442502,78.69393936743477,78.44480382154252,78.416278402425,-2.094817590540076,-2.052937789249444,-2.046115050633776,-0.2293376424696665
466,75.36098456690809,78.50294582393181,78.4399397288827,78.47462078824232,-2.995365463699343,-3.0678213047414253,-3.0739934137442777,-0.1465957933243809
467,78.48687693711673,78.23257167244056,78.43878290058521,78.55683626538782,-0.7143103165385858,-0.6333777416135338,-0.6347262061590498,0.9686155812147584
468,78.36776066348534,78.03776130593731,78.21071473293205,78.29894638485028,-0.22299732740562744,-0.3336396224522008,-0.3358519981674513,0.5529966849536491
469,78.49769582141501,77.85369508040036,77.81926178508037,77.79736450642352,1.1250462991854722,1.196663481377683,1.1900107405026166,-0.4810455581708136
470,80.27679391303325,77.62392655477403,77.60036496808131,77.59066995705948,2.479013132033747,2.62800300031991,2.6278109330162644,0.17385422622547847
471,80.25262247818542,77.38694753490108,77.36534364168135,77.34885902196702,3.0692140614594963,3.0200619529733403,3.01451716758339,-0.20353911817516254
472,79.47000048219222,77.11076306830437,77.17453543314902,77.17374450993564,2.5014193329079033,2.3205048951147886,2.3129970619262283,-0.14218191902004756
473,78.6834969342526,76.85053089640387,76.99206480048446,77.00871156343693,1.740303213141053,1.606804090542693,1.6050509137575177,0.09266282470769101
474,77.46887131001034,76.58214720679,76.78141535659249,76.8016841881054,0.5771385447326538,0.4193846846866362,0.42473245843570806,0.30958555848769664
475,74.37833302742384,76.37960918885025,76.48150555904157,76.44864943651007,-1.8316469194844196,-1.9168055249288636,-1.9074538039384543,-0.16962924194200768
476,73.01236959875109,76.1794708097784,76.24365083933301,76.19369133697356,-3.6990269773944746,-3.1790852868953854,-3.1681507776097404,0.5319257663671793
477,73.40707454372696,76.00536322174707,76.0231759316343,75.9466648539068,-2.0273195649489044,-2.078840015689461,-2.0728596535779826,-0.570969113071202
478,72.81618740517101,75.81683123025441,75.98159426267986,75.9807058397731,-3.0038133562645277,-3.0496749396829173,-3.0542315914559475,0.003169531181134221
479,76.19228395993441,75.54426219671788,75.97854813216958,76.08116209839089,-0.6508151000813941,-0.6311865523577067,-0.630995191442993,1.2988368632979161
480,75.13310583575262,75.34888693550197,75.69416611323773,75.73471186225721,-0.32732097106198854,-0.40614174543354425,-0.41269475906622777,0.11153987131263755
481,77.06096857559416,75.10555829590503,75.46136769619754,75.50202490916654,1.2388030263860446,1.331209974693279,1.3274367709242354,0.7166072533030864
482,77.43164016026164,74.89913170747448,75.13920249567941,75.12992337886885,2.4867483637005616,2.5421467681110848,2.537777148278966,0.04576008908660409
483,77.92141005471011,74.73486088638836,74.90018354710769,74.89997854836712,2.8961606206568438,3.04787661973614,3.043136589896562,0.29038854766489836
484,77.20298280123633,74.56458152863509,74.67003834894926,74.68310462463161,2.666792869797585,2.3404895284098517,2.3325726600142507,-0.028391597196345767
485,75.76265193133476,74.3114711830897,74.37581095792862,74.35343440881496,1.5363845388271624,1.5808815125337587,1.5804739938416614,-0.08520379058210222
486,74.51424172105266,74.13913715612092,74.14619372001158,74.12689567204728,0.7648457632944483,0.4188868317850524,0.4240511311888987,-0.3897411983627098
487,72.28305966872723,73.8726614728269,73.93350440980686,73.92246091409561,-1.8047524835784503,-1.9152162472262242,-1.9043602219567366,0.2151506794787766
488,69.80505394539905,73.72079240440533,73.63265347639222,73.55846657318659,-3.489969864413394,-3.192874046674741,-3.1828255414403497,-0.42576859459288396
489,71.50445097376381,73.53400773975955,73.54314864741254,73.5380825477712,-2.3623493841524477,-2.0669934578324716,-2.0614816151647384,0.33279261815671457
490,70.76859055465032,73.2897639559122,73.44422209864803,73.50092709226638,-3.0638169034848453,-3.00908050213206,-3.011127514302,0.542643502222955
491,72.8217494501604,73.15272307071072,73.23426622644341,73.29588235614519,-0.5142393241689412,-0.7106264345016129,-0.7112010313014885,0.18326570361861497
492,72.39185934938082,72.90687804726757,72.92504804452884,72.94807404320517,-0.3718943311089111,-0.41938675462743985,-0.42593198122544135,-0.14312436677784593
493,74.21290804213974,72.67676572405254,72.65372277216672,72.67872261274748,1.3091595284328605,1.4265580750603304,1.423069957850951,0.22698278965434804
494,74.57463639121157,72.43598536564687,72.33823629342999,72.34245690549298,2.292987553337903,2.4871509036831903,2.4798379018257606,-0.1543365277732063
495,75.70852980438418,72.19825453523526,72.10624292522776,72.15533229962233,3.0425017064163526,3.075526651761443,3.071504465842353,0.46777356273257464
496,73.71280472610314,71.9619893113134,71.69885290449751,71.67812980549488,2.6665184568973146,2.335258176825369,2.325435576037941,-0.9157030421075618
497,73.0791929353281,71.67526094748577,71.39844904937615,71.37602479067581,1.5717356719016553,1.577014457738852,1.579105349201979,-0.1678036840593231
498,71.1103832121907,71.36582503078182,71.06350614860457,70.99920855769969,0.7399641789708777,0.42556772688086963,0.4312349258785274,-0.9954059975619989
499,68.57720551905096,71.15486180149439,70.8546568078893,70.81513417510872,-1.8301258673298195,-1.9642215909669591,-1.9547891903249925,-0.7475304151136025
500,68.1269615436534,70.87868973616747,70.75010432842636,70.8015677543645,-3.433659307421033,-3.141602693630277,-3.1300101941241203,0.6819311149069547
501,68.71476372365032,70.66311521379578,70.47291897413554,70.51375484231012,-2.3959439811312984,-2.0700478065562216,-2.0664584104593855,0.447592490985843
502,67.06350010780639,70.42177563763258,70.0918819851122,70.06487182769202,-2.9985354131837907,-2.982663485317425,-2.9817975954771527,-0.3597401166423952
503,68.61479959457235,70.13957392306199,69.72606795928158,69.62777644589008,-0.7735226004691873,-0.8057460286150782,-0.8067324824719223,-0.7512517280204485
504,68.06999265549781,69.91478559039008,69.46198445564514,69.31488242500848,-0.362528515971447,-0.4052197817878638,-0.41051856128998176,-1.4822644189208256
505,70.90436818098398,69.72347550008112,69.5264688582743,69.50445079936068,1.4526404348691826,1.4956822749344685,1.4904561750068335,-0.2717477539663173
506,72.98648071861975,69.56004669068324,69.6301717382183,69.748542074955,2.2162265218128128,2.4804921201833072,2.4731110411302293,1.2102075061237012
507,72.73830085491745,69.3345828049255,69.44225171951126,69.5320504525249,3.186275914260119,3.0354909063642337,3.0291902046975645,0.2174421357318237
508,71.50766541359036,69.14012073085503,69.16757298344842,69.20893231882755,2.64733082576008,2.383036243272312,2.3741774361300236,-0.27978614302474475
509,70.68030575166941,68.88961800676208,68.90719335231582,68.9312471340344,1.558147640157175,1.5353627682573052,1.5373105710229142,0.23254010475015313
510,68.69574672502877,68.66527757212052,68.56764963892171,68.52604624683141,0.8109483294054823,0.4550612855557591,0.4610589472022381,-0.7804791764972214
511,66.29597662380225,68.43293075173327,68.33697599787914,68.29630284517619,-1.9882924465822012,-1.9813227175466601,-1.972196439535008,-0.14866168134881771
512,64.9160581059282,68.19974792036595,68.12617303795587,68.08349933480788,-3.333428550945608,-3.1335622689532125,-3.1207994358240208,0.049738736507869245
513,65.52603213249607,67.94211569560667,67.94086000462914,67.89878373881852,-2.3730332372000826,-2.0793913063304545,-2.076099548350696,-0.043050325910524254
514,65.31502808968106,67.72660483201513,67.86723810841946,67.89271345337073,-2.8069798031791082,-2.9521739818770087,-2.9477437289910595,0.3954030608450403
515,66.61287557041317,67.52774064417085,67.66043922454767,67.66379222247603,-1.0871876868757036,-0.9184137743206409,-0.9230409935531444,0.17232261311802619
516,67.45937396807435,67.32322849427173,67.49664369207804,67.5118783343969,-0.19801753525137558,-0.32650399020908905,-0.3305341734568539,0.3341630090539985
517,68.18179512410757,67.16746776764381,67.23654111180933,67.19253354570337,1.358513497579142,1.5699950152735551,1.5630917150487722,-0.3441861411153797
518,69.7996005501048,67.08554602808324,67.18446007948927,67.21875205314832,2.265146817816283,2.406843711916669,2.3984633977768492,0.44890770420527404
519,70.69910363407188,66.8320510023971,67.06302196055496,67.13513736778191,3.052584157862783,3.0084360773420844,3.0026550183882175,0.8144684738119957
520,68.86071319740195,66.5914528924488,66.7325951401067,66.71349832189875,2.754335064778861,2.4551390329909113,2.448320016282474,-0.4850747598257063
521,67.42722026976733,66.4103311143215,66.5110572971512,66.47318625465834,1.4607369833031263,1.4585100228117283,1.4583205445323466,-0.4438478278572799
522,67.82714287310803,66.20353203778403,66.47010608490619,66.53655798542262,0.955718667163873,0.5191977054685647,0.5269503704009219,0.6678921681601164
523,63.863355663811326,65.9396675480019,66.15017752847636,66.14006529989643,-1.9806398908430514,-2.0102558419173397,-2.002863754257089,-0.09567199334753014
524,62.89819978240715,65.69186147400082,65.9223378397004,65.90848393483833,-3.495572387626948,-3.1355985655814025,-3.1224840931582376,0.7019106960332785
525,63.05867770154886,65.49808410465495,65.65738486919625,65.60933522037102,-2.218138547159993,-2.047334805220128,-2.0425954237668518,-0.22126785594609194
526,63.108894949410235,65.4197739124129,65.57602370994903,65.61614396787488,-3.0384017511380117,-2.974336309690793,-2.9685036034918086,0.7275227881353556
527,64.24065443033567,65.1762585606559,65.32577640243287,65.34518296335246,-1.0013470387229568,-0.991629612370678,-0.9968104930135209,0.06574290840272609
528,64.83939589411978,64.94487742700048,65.10665947434718,65.13909028584884,-0.23459594454204835,-0.303264960823218,-0.30974624472067763,0.1291144116613476
529,67.03631169280064,64.72567594638123,64.87555507617472,64.92694433363853,1.5282767355844487,1.7170498590983554,1.711410968349987,0.7823590108349522
530,66.53453292313503,64.53571510419958,64.49670854476416,64.4751471094812,2.1797030576575294,2.3159701301662388,2.3060587244995725,-0.18088523872208562
531,66.76297964574911,64.3298641174289,64.21047688750627,64.1718975106514,2.903676576282693,2.9241700144410823,2.9176963119294284,-0.47056104796247916
532,66.75390704133817,64.03587214239587,64.0480001900279,64.06533655590626,2.9423170029564685,2.558026471719592,2.553489350249746,-0.22428210401417717
533,65.68673526014007,63.80047215319044,63.83628339686074,63.87742908528687,1.6600961316280496,1.4480911917421126,1.448567638485164,0.22616697532156935
534,63.50282851187138,63.62418934083203,63.490591578657835,63.47228311548298,0.6615187071296081,0.47946437122724084,0.4843385692565437,-0.7828795360902572
535,61.86469042296847,63.41618679972653,63.30047362935587,63.34041359905328,-1.8702318280836145,-1.9766307393867395,-1.9665331128237016,0.31873545132556075
536,59.411481355953356,63.19233290806705,62.93026834386234,62.91297595420709,-3.5114658933048224,-3.181390530885811,-3.171530413906577,-0.2693856588088716
537,61.22795034582447,62.927543289097144,62.67240678595172,62.68424434424675,-2.273499273639456,-1.9436021434059327,-1.9342781180205098,0.5739063303667817
538,58.585788218955145,62.70688744609622,62.2483434528654,62.167668375263986,-2.9239690746908407,-3.0655877068359216,-3.061662734043949,-1.1971301524502358
539,60.965365215628935,62.46608991977057,62.023053865765675,61.96436986535245,-1.107441816589551,-1.0344416577433437,-1.03825860322765,-0.39328288755208435
540,61.20032186259313,62.275956306466576,61.805504885672455,61.73743243393242,-0.23240036825640054,-0.2684417593082655,-0.27624448689261305,-0.843234075617051
541,63.39419868506173,62.10644799276751,61.7000814720204,61.66758982593739,1.7008654254762041,1.8170721878795597,1.811134238062381,-0.4131147331819763
542,64.02434875504188,61.848591572462496,61.63559867781765,61.648648811790295,2.051924232024915,2.251258985773708,2.240230972447634,0.12383295055447156
543,64.38579103586099,61.63804388519744,61.52533513511476,61.54812772527328,2.837360463388426,2.8654309155936364,2.8582296147871418,-0.08961331272487745
544,64.24080918163223,61.43709023714355,61.416728134102534,61.45999176706288,2.9304077289626904,2.649877040192629,2.6475496105940826,-0.12668878447400747
545,62.73174605699549,61.18437262968712,61.250115994606766,61.29160128984078,1.626965862998407,1.3908684167163767,1.3898584551649034,-0.0795924356900304
546,61.910440102215794,60.979333243059685,61.053282725255244,61.092928151231355,0.8294127388461365,0.5179131453648368,0.5245200708771495,0.10169412030997171
547,58.3978638789735,60.78178374845435,60.74349046763953,60.71781387897266,-1.8796518485092966,-2.0215481586618096,-2.0132895719294845,-0.5042680209715539
548,57.46868741920937,60.516953724093746,60.541607401631026,60.52737200635238,-3.401691125333901,-3.155782255093149,-3.143921263220145,0.3534248204495254
549,58.15452493629649,60.25888406154219,60.31213347954199,60.2856001932913,-2.435692110438444,-1.9203413589883476,-1.9109668671945557,0.33133298519274196
550,57.245231342729795,60.00326887834223,60.16166299487924,60.17637872192518,-2.9505565044404944,-3.087310589657035,-3.081510322980911,0.1925189688280505
551,58.813983356176735,59.752028377955966,59.95429452858216,59.97660795529994,-1.2163117431548605,-1.1141955404672699,-1.1201631988731156,0.2782667213756316
552,59.564973300716126,59.571849282196446,59.75562184749293,59.80240765019642,-0.15508498188464884,-0.2116636573966358,-0.22031820641493932,0.14820900040432974
553,62.109520636344264,59.33453714112259,59.549951712244415,59.63851476960258,1.757446843856143,1.9190373358001165,1.912912057173204,1.0175366513655337
554,61.080111836078984,59.07471623404655,59.13100219595617,59.138535085487625,2.0489426875586947,2.1697713901261957,2.1567054667973546,-0.04354708552625495
555,61.54913887832348,58.75348941915731,58.78552696492899,58.76810695943632,2.9491910683334632,2.8200844719860285,2.813346853670823,-0.15354160916728837
556,61.046235106197685,58.57130146924649,58.458855539898195,58.417139044108055,2.851697427129876,2.7307925832570845,2.730464195533948,-0.37676379017868894
557,59.24258487442189,58.394147710846475,58.1799366993969,58.12721551121892,1.364568498864332,1.3474663278907477,1.346477663440844,-0.5161313352889184
558,58.62718882743338,58.20178092182676,57.99585445972869,57.97646651953139,1.0476437994071572,0.5183961857026677,0.5250561798072861,-0.6222358938005377
559,55.79434096501728,58.03804830788709,57.77416691476425,57.75004077497882,-1.7993086862543501,-2.021901967347776,-2.013378970715838,-0.44439865661545924
560,54.201493954568306,57.74491856925669,57.53846921388604,57.48888035959613,-3.50808442386235,-3.1604477161629028,-3.149127665648219,-0.03534019082603566
561,55.32864299555007,57.48851194384202,57.361550322982936,57.3109800287732,-2.3270165125408053,-1.8667566464856322,-1.8558484625479024,0.16714756424885724
562,54.00056193580255,57.29505287061036,57.2399550327165,57.209251729733,-3.32006196408389,-3.1342303118869026,-3.127869302110345,0.025571029276080893
563,55.84674669843673,57.19410187297805,57.153376053230055,57.15619392351877,-0.9645875358264598,-1.1837845369564493,-1.19179968905306,-0.3827676387148565
564,57.405209983602425,57.05421334501989,57.10770101452476,57.1739840350707,-0.09909564342744365,-0.1310525664673967,-0.13851266203864693,0.45009228200998164
565,59.028163199765004,56.85648966529154,56.91932678547014,56.96911575902824,1.801967198322992,1.9593487096707793,1.951226191041068,0.36970633615047377
566,58.83632283492514,56.68531716984306,56.68117726668801,56.69931700258877,2.230829818793088,2.13097865752299,2.1181756047942812,-0.0798241537110085
567,58.8417244418182,56.40206833914482,56.43498083151636,56.41817859164016,2.766114175005743,2.7642814956280395,2.756610027183764,-0.326458072332356
568,59.301411284056435,56.26282654634546,56.3078346657364,56.33761304621714,2.7643707772960777,2.8094403268603405,2.81052256134115,0.27421396041489976
569,57.87401177164763,56.11554423703737,56.11937618503802,56.164744143744485,1.6644807408672126,1.326513836641102,1.3259945767376817,0.09398679374305223
570,55.93804602231431,55.902329501157645,55.78836495059879,55.7610663477964,0.7597801508641897,0.4993668956988849,0.5056009847974797,-0.7240636297075238
571,53.587279287960584,55.666233747928516,55.57378946543778,55.55528590144654,-2.04496433197573,-2.028407430173081,-2.01949035269777,-0.03399012799220245
572,52.340534672614,55.49065582442237,55.34526334841055,55.318501697218785,-3.2811390578455644,-3.1555788936702496,-3.1445583323874473,0.13101790603719052
573,52.69666647548272,55.295105291198404,55.066508262475864,54.981395398090235,-2.148591422471802,-1.8110645924881354,-1.7991346600339866,-0.4498473932438769
574,51.823564220960726,55.14988323875095,54.97381059437392,54.93671632305636,-3.4212407142089476,-3.1844256914792632,-3.1781108965045752,0.0949216964187215
575,53.29713402733927,54.967444890379106,54.86973215417688,54.85291874643873,-0.9428996204109379,-1.2296778393954133,-1.2387641978958803,-0.7274112426288946
576,55.33452279241603,54.7746392247538,54.879836726005756,54.960032467877426,-0.10820948234385389,-0.08502099752365609,-0.09197292645235802,0.6680930500060854
577,57.011950097843894,54.584559649598326,54.71023370750517,54.786239753341064,1.8034154557158493,2.0060620502880946,1.997679065933449,0.6239749925297159
578,56.53998082095405,54.47618451682583,54.44218593505591,54.475125495001045,2.1900549712796997,2.0815106115216206,2.0672722515139355,-0.12625866715148237
579,57.067643031983934,54.342920755692894,54.168715947311796,54.16546672097602,2.5429951073715023,2.746926159677741,2.7393245161794444,0.18172716891953658
580,56.06170322591806,54.180378603672416,53.844633837004324,53.757737804918975,3.0862856051455814,2.875692911887792,2.8785162233891493,-1.2049609828999375
581,54.95150201774344,53.93908707058198,53.73985522249198,53.696006173413565,1.5905887772941298,1.2630159417822668,1.2611815575901901,-0.5781738301326664
582,54.341614694605056,53.74633331415777,53.652181118912694,53.63769850605654,0.7421708405233495,0.529028676809671,0.5375405077367484,-0.1468894600760649
583,51.13516774903399,53.6197148592101,53.511096600949884,53.47919859540818,-1.9484805994626733,-2.0466810415215546,-2.0380737842547565,-0.5360665107134296
584,50.4912825691401,53.53918041354674,53.4796425368153,53.504947514005806,-3.4050960857219703,-3.1847941091807086,-3.1761014860607077,0.3571982413153294
585,52.32970081969016,53.379463238498246,53.382781312673885,53.43287635832693,-2.048410684182078,-1.7011355677330982,-1.685814222113995,0.998648265373997
